,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
22,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999751,0.9999999999912973,0.9999999993144448,0.9999999790107292,0.9999996658766728,0.9999967097261349,0.9999775782081847,0.9998858436802682,0.9995413398746862,0.9984856210879163,0.9957622335397562,0.9897038491008383,0.9778579428839921,0.9571857401923142,0.9245858824573279,0.8776503189869949,0.8154285229509555,0.7389327523309057,0.651191009691523,0.5568116816234814,0.46119042917965447,0.3695946375009721,0.28637011439610544,0.21444145266322281,0.15516467803414033,0.10848630688475495,0.07329866454794738,0.04786573864827411,0.030216387251437278,0.018443069169919262,0.010886166105951566,0.00621490719765969,0.003432127933747828,0.001833554833638102,0.000947627081934144,0.0004737868628611681,0.0002291371409395227,0.0001071802796789325,4.8479195627429296e-05,2.119847815716835e-05,8.958247087926667e-06,3.6571491869829906e-06,1.4416733297563886e-06,5.484903113044484e-07,2.0127570400455804e-07,7.119413820472964e-08,2.4255163300305235e-08,7.952664236893067e-09,2.507113191923875e-09,7.591950391482326e-10,2.2058436123504118e-10,6.1421114534914e-11,1.6368722851715122e-11,4.169154060643433e-12,1.013315246384784e-12,2.346244494261741e-13,5.165813710532387e-14,1.0793846791482777e-14,2.1357241886909752e-15,3.9922866377581047e-16,7.032191394597817e-17,1.1639543696362392e-17,1.8048025058972947e-18,2.612882302776121e-19,3.51897273019798e-20,4.391088766196662e-21,5.054390941061514e-22,5.340587315311115e-23,5.152203905507688e-24,4.51114965792487e-25,3.5611270454134315e-26,2.515797427196307e-27,1.5774216426646907e-28,8.696633182789578e-30,4.1716545804376534e-31,1.7203795361952842e-32,6.016881883116077e-34,1.7569019151034953e-35,4.206254278231575e-37,8.084933254552004e-39,1.2172390159238337e-40,1.3941900880817903e-42,1.1732215363563604e-44,6.954596026797352e-47,2.7583123461114883e-49,6.866845570924115e-52,9.899557640620458e-55,7.45052214093342e-58,2.553654011105789e-61,3.3129013307468088e-65,1.255125049885882e-69,9.497685215535644e-75,7.965500842312705e-81,2.760184964376614e-88,6.214658379939332e-98,1.4289406522213445e-111,5.894186406679967e-135,0.0
23,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999976,0.9999999999988458,0.9999999998854249,0.9999999957569445,0.9999999205803082,0.9999990993282343,0.9999930434996946,0.9999603625761622,0.9998236038508663,0.999360459008024,0.9980492681631092,0.9948670467591438,0.9881132677643566,0.9753767920781945,0.9537555506755595,0.9203601089489056,0.8730086289863964,0.8109127922862014,0.7351221247604757,0.6485602403812158,0.5556224430094544,0.4614486959367743,0.37107933099571694,0.28871302316672226,0.2172258524447607,0.1580119508026026,0.11111156468904956,0.07553076730339288,0.04963830585563889,0.03154179236015634,0.01938136614702446,0.011517537062028075,0.006619895637119493,0.0036803073486685505,0.0019790936263362866,0.0010294044680982499,0.0005178568571519652,0.0002519305104627592,0.00011849995006226385,5.387850226491935e-05,2.3672274129241733e-05,1.004688383769814e-05,4.117192657476171e-06,1.6282890598032724e-06,6.211176985021413e-07,2.2837479683534954e-07,8.087995076372021e-08,2.7567903879250297e-08,9.035492764308362e-09,2.8448639437478944e-09,8.595437362171317e-10,2.48921731089079e-10,6.900662880571969e-11,1.8287177393432943e-11,4.6256329939115925e-12,1.114927886086762e-12,2.556188024063383e-13,5.5636497439120726e-14,1.1471579902132613e-14,2.2355089961225373e-15,4.1069763575829075e-16,7.09355092637523e-17,1.148401005624696e-17,1.736927874768801e-18,2.445465012339094e-19,3.192364326887608e-20,3.84717940045702e-21,4.259560024672268e-22,4.3099518129185413e-23,3.961938622021829e-24,3.287200369118116e-25,2.4437310775652183e-26,1.6144850657035216e-27,9.392249841708541e-29,4.7614997568918964e-30,2.078883294133977e-31,7.712218283884509e-33,2.3937464210798117e-34,6.106220058708098e-36,1.2538403395615383e-37,2.0226107042881677e-39,2.4904341638358276e-41,2.2614734327723353e-43,1.45284574885243e-45,6.276147234172156e-48,1.7117177373275286e-50,2.722006473000867e-53,2.2782987419369752e-56,8.771027786850212e-60,1.2939174355671486e-63,5.662200906152783e-68,5.0515337628740294e-73,5.137044947469623e-79,2.2481023578198117e-86,6.817991728811404e-96,2.375325312678744e-109,1.979237554577229e-132,0.0
24,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999998549,0.9999999999818403,0.9999999991863556,0.999999982088041,0.9999997659925881,0.9999979507556546,0.9999869271825688,0.9999355315605221,0.999743200598071,0.9991456865816803,0.9975637168539371,0.9939195914098571,0.9864935460084547,0.972923771407319,0.950439259806227,0.9163418054935205,0.8686467826670116,0.8067026168841553,0.7315848442998069,0.6461197895963476,0.5545113604046262,0.46167113208141075,0.372435818295104,0.29087036249023657,0.21980436300565792,0.1606633287824075,0.11357018170418141,0.07763354722534234,0.05131829600031823,0.032805684122376666,0.02028160586563697,0.012126968688777603,0.007013118528137552,0.003922644013242181,0.0021219697321598783,0.0011100872586451104,0.00056153517075039,0.0002746126066659166,0.00012980321344628924,5.928495215102123e-05,2.61543399363759e-05,1.1140430892740612e-05,4.579405701148047e-06,1.8156209831615404e-06,6.938713627798795e-07,2.554267833613219e-07,9.050013106514625e-08,3.0835617407806626e-08,1.0094011768415451e-08,3.1712398437542866e-09,9.55106118437103e-10,2.7541545446795075e-10,7.593577266899005e-11,1.9988484344585207e-11,5.0151611679579765e-12,1.1972786626324646e-12,2.7144175368087876e-13,5.832041995131577e-14,1.1847792227069113e-14,2.27011500795596e-15,4.091421276851615e-16,6.915595504374712e-17,1.0927124778327896e-17,1.6082732647627306e-18,2.1963256953974764e-19,2.771097812040616e-20,3.214907664971508e-21,3.4117130959591843e-22,3.292623378591391e-23,2.871257654594843e-24,2.246116426017768e-25,1.563563549203517e-26,9.59793615346077e-28,5.142374261535308e-29,2.3769249042485825e-30,9.353236624295191e-32,3.085880136722127e-33,8.387168872719362e-35,1.839797278932807e-36,3.179851157690769e-38,4.2090345681332775e-40,4.12433348826326e-42,2.871537908220441e-44,1.3510985518628498e-46,4.036901611318001e-49,7.081099766377066e-52,6.591283664717265e-55,2.850175386057283e-58,4.7811756931856655e-62,2.4166354400577655e-66,2.5418735959469192e-71,3.134271066485126e-77,1.7322664148737515e-84,7.076430943412372e-94,3.7354984505970284e-107,6.287624248697474e-130,0.0
25,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999827,0.9999999999972669,0.9999999998518073,0.9999999961620684,0.9999999422238608,0.999999426167996,0.9999959001162884,0.9999775861965994,0.9999018643844906,0.9996437377989439,0.9988982549845696,0.9970345132714433,0.9929306759033101,0.9848588755930701,0.9705115907197956,0.9472421051855144,0.9125246153564271,0.8645469031775188,0.8027731200700039,0.728296081458108,0.6438515182937639,0.5534708238482482,0.4618608146052029,0.37367503899068855,0.2928567258768258,0.22219126571861053,0.16313010446635196,0.11586936674245646,0.07961032944318493,0.05290609575353072,0.03400666876777357,0.021141623653337976,0.01271222564502957,0.00739265270402273,0.0041576655273921235,0.002261150150465233,0.0011890006155999848,0.0006044072086842093,0.0002969423017848631,0.0001409566937476355,6.462814936064618e-05,2.8609139812452885e-05,1.222170479606756e-05,5.035821536220684e-06,2.0001263416765242e-06,7.652404340228673e-07,2.818141017102699e-07,9.981299138184676e-08,3.396787193765396e-08,1.1095930840485918e-08,3.475263271199097e-09,1.0423389133729512e-09,2.989834285715092e-10,8.189720253167173e-11,2.13887119360421e-11,5.316696041416799e-12,1.2555137221432945e-12,2.810806481236366e-13,5.952471705256416e-14,1.1894861362639678e-14,2.236961007687089e-15,3.94755278744605e-16,6.51600985056837e-17,1.0025360149476367e-17,1.4322322332495787e-18,1.8918421745900426e-19,2.2997871457668544e-20,2.5596477051193553e-21,2.593442668385101e-22,2.3769033510751065e-23,1.9565815536635053e-24,1.435085273801797e-25,9.295246234315838e-27,5.263236473244225e-28,2.5755195478108556e-29,1.0749879249976965e-30,3.769938695123014e-32,1.091712162670766e-33,2.5582515818253936e-35,4.737429414698115e-37,6.741049335005842e-39,7.12770868125559e-41,5.378237158444576e-43,2.7561820920458836e-45,9.02169054572185e-48,1.7455525846251052e-50,1.8069537937344219e-53,8.776221400042887e-57,1.6740754257221388e-60,9.773420647023736e-65,1.2119696291211422e-69,1.8120261070500792e-75,1.264782085637972e-82,6.959407851379191e-92,5.566370630657639e-105,1.8926543047924323e-127,0.0
26,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.999999999999998,0.9999999999996089,0.9999999999743332,0.9999999992178435,0.9999999864290295,0.9999998470907899,0.999998776056583,0.999992579746627,0.9999642758389388,0.9998584150477644,0.9995249388115662,0.9986201635403502,0.996467560460923,0.9919104315878952,0.98322155635456,0.9681504276266782,0.9441672831612941,0.9089016991424883,0.860692575208478,0.7991023269433911,0.7252342532130194,0.6417397582394376,0.552494256811385,0.46202038667952144,0.37480649191819915,0.2946849075583945,0.22439923974925396,0.16542247732065604,0.11801580470499529,0.08146437289882737,0.05440230419927017,0.03514367648290661,0.021959574933255756,0.013271330431077675,0.00775675548794541,0.004384012041117092,0.002395664932618437,0.0012655013424562112,0.0006460723603170304,0.0003186836617969471,0.0001518284042370828,6.983773603904649e-05,3.100085855495092e-05,1.3273272152718133e-05,5.478320072466417e-06,2.1781855065576923e-06,8.336813247250513e-07,3.069075404012371e-07,1.0857368496652429e-07,3.687387414000161e-08,1.200924025170584e-08,3.7462357236149435e-09,1.1178646827590806e-09,3.1862329398944914e-10,8.661302131439915e-11,2.2416528969297384e-11,5.513517431836437e-12,1.2861378906170962e-12,2.839151021118269e-13,5.916817375960488e-14,1.1610391161543122e-14,2.1390373699992023e-15,3.6884021157175975e-16,5.932123613512437e-17,8.865234979547816e-18,1.2259385767359828e-18,1.5615243544697562e-19,1.822726946395528e-20,1.9388186878330425e-21,1.8675382384188396e-22,1.617615700690699e-23,1.2501008610275844e-24,8.543639996528951e-26,5.112522559857659e-27,2.64851144528949e-28,1.1725398521374724e-29,4.370860040417073e-31,1.3485701796693436e-32,3.375861889311279e-34,6.697960308174166e-36,1.024547970095559e-37,1.1689663238442615e-39,9.559111551329438e-42,5.335528370597749e-44,1.9132554483512654e-46,4.083261584674715e-49,4.700705556426876e-52,2.5643633402529337e-55,5.562224520770743e-59,3.75070155776421e-63,5.483494268546601e-68,9.940717379354824e-74,8.762735741950795e-81,6.4945789205202395e-90,7.870714667694021e-103,5.405954467293008e-125,0.0
27,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999467,0.999999999995768,0.9999999998482265,0.9999999969642388,0.9999999611870783,0.9999996518573312,0.9999976587103068,0.9999876013320154,0.9999463331036883,0.9998045445156009,0.9993870793566844,0.9983139763851795,0.9958688686434461,0.9908682023462069,0.9815921749299596,0.9658483703609252,0.9412164450072621,0.905466019161676,0.8570687674513046,0.7956707723244211,0.7223805131153385,0.6397709048617819,0.5515759446106717,0.46215212732855304,0.3758384575783091,0.2963661605577433,0.2264395657084121,0.1675496638661966,0.12001567902863047,0.08319883548189974,0.055807674675831184,0.036215905085937895,0.022733893403844508,0.013802538623594056,0.008103853824007952,0.004600434301985491,0.0025246096926534833,0.0013389818251433256,0.0006861477373868843,0.0003396088472778749,0.00016228973969868062,7.484464414839343e-05,3.3294133958572896e-05,1.4277852929849369e-05,5.898838253842563e-06,2.346206306321115e-06,8.976670475812665e-07,3.3008847550286164e-07,1.1654376667010461e-07,3.946638358029277e-08,1.2803733680557242e-08,3.974298956625493e-09,1.1786669234200311e-09,3.3347610407622303e-10,8.985814646082995e-11,2.3018643793908252e-11,5.59461689594993e-12,1.2873294165873615e-12,2.797769649454426e-13,5.728175454494039e-14,1.1017340924427358e-14,1.9844978065768945e-15,3.3362982551429737e-16,5.215559356678479e-17,7.550511764870094e-18,1.0076840915761247e-18,1.2335841214712762e-19,1.3775114607223085e-20,1.394495713236644e-21,1.2709694786440173e-22,1.0348748937684016e-23,7.4626641321065435e-25,4.719329776696617e-26,2.588187538336106e-27,1.2153545204239784e-28,4.815546695107681e-30,1.582996859415901e-31,4.233138222776642e-33,8.9985853698802e-35,1.4796692774378036e-36,1.8217028795274947e-38,1.6144132262282765e-40,9.814379509153555e-43,3.8554079495653865e-45,9.075915338411441e-48,1.161942899237449e-50,7.119577068257549e-54,1.7559886335213943e-57,1.3676510003186548e-61,2.3573127240430912e-66,5.18158412369046e-72,5.768365646047394e-79,5.75859285043017e-88,1.0574031141488364e-100,1.4670861979124572e-122,0.0
28,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999931,0.9999999999993351,0.9999999999719307,0.9999999993526558,0.9999999906067257,0.9999999055615162,0.9999992953105615,0.9999958939991969,0.9999805836106964,0.9999232143783597,0.9997399250789053,0.9992309040210346,0.9979826467785318,0.9952443751828898,0.9898125027560846,0.9799797932678276,0.9636117910337985,0.9383900809697513,0.9022105362884041,0.8536617410665156,0.7924611691384433,0.7197183363287961,0.6379330897585656,0.5507108965640504,0.4622580075743667,0.37677817921620693,0.29791040992243495,0.22832229779506596,0.1695199948424347,0.12187469621971705,0.08481674906205224,0.05712306783217024,0.037222772422803294,0.02346325430233221,0.014304316093264614,0.008432533443980594,0.004805790862230011,0.00264714710787572,0.0014088731341768608,0.000724271336466029,0.0003595006695830302,0.00017221728437509965,7.958225852453487e-05,3.545475068552925e-05,1.5218708615913977e-05,6.289575008339427e-06,2.50072655576731e-06,9.557359047260284e-07,3.507708291313269e-07,1.2350059087943078e-07,4.166552280525835e-08,1.34524672290004e-08,4.150960563005293e-09,1.2222671690537422e-09,3.428817061612054e-10,9.147619153129625e-11,2.3163899872824606e-11,5.5556124873733305e-12,1.2591011258177072e-12,2.6896489911560725e-13,5.400463721602086e-14,1.0161218702306673e-14,1.7856247504640103e-15,2.9199191056125406e-16,4.425198083011383e-17,6.187834999695117e-18,7.944110137812194e-19,9.312660867905225e-20,9.907797999724314e-21,9.501657833207023e-22,8.151317496581826e-23,6.2020475344685195e-24,4.144852813681416e-25,2.406396258109256e-26,1.1985330347902568e-27,5.04766367590814e-29,1.767858122499436e-30,5.050054789460057e-32,1.1501567487698418e-33,2.0330292478299447e-35,2.7008185649819732e-37,2.5938814274872842e-39,1.7174440751593262e-41,7.3909173925717775e-44,1.919113922932685e-46,2.732311608828315e-49,1.880395925345468e-52,5.273661659742642e-56,4.7440852594230615e-60,9.640256591259099e-65,2.5693084946322713e-70,3.612202757059064e-77,4.8571948380916785e-86,1.351351671478647e-98,3.787371976042766e-120,0.0
29,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999991,0.9999999999999003,0.9999999999950479,0.9999999998682961,0.9999999978306482,0.9999999755488777,0.9999997975141267,0.9999987015479604,0.9999932901008113,0.9999711771777425,0.9998945187421907,0.999664524971981,0.9990575385264938,0.9976293709761366,0.9945998201107626,0.9887510212790084,0.9783921328898101,0.9614456574082972,0.9356878176113941,0.8991283445085931,0.8504589534334264,0.7894581274314292,0.7172331795873346,0.6362159151362543,0.5498947343309297,0.4623397360153615,0.37763201126461415,0.2993264299310279,0.23005640985715362,0.17134100086244256,0.12359811110623116,0.08632100201225337,0.05834941375094029,0.03816387615829861,0.024146542239150744,0.014775318230731143,0.0087415283330599,0.004999044738662157,0.002762507634153741,0.0014746474237493255,0.0007601046901631501,0.00037815482232583455,0.00018149443388641883,8.398748188157031e-05,3.7450285787913986e-05,1.6080007647833168e-05,6.643185749334627e-06,2.6385117488435128e-06,1.0065378653397094e-06,3.684218787197971e-07,1.2924612428711e-07,4.34022904846553e-08,1.3933072108200083e-08,4.2695508204052365e-09,1.246871682281638e-09,3.4642154172570655e-10,9.139050538514424e-11,2.2845644817671496e-11,5.399095900949673e-12,1.203290502737862e-12,2.5221207233391013e-13,4.956870115312613e-14,9.104771582185461e-15,1.5573352381527643e-15,2.470694428057877e-16,3.619698508810857e-17,4.873389491252653e-18,5.997253097484641e-19,6.705456277338868e-20,6.766227793017211e-21,6.115654515891635e-22,4.9095774970564847e-23,3.4673589801461274e-24,2.1310464070040307e-25,1.1257584349519032e-26,5.039384967047519e-28,1.8804055585304093e-29,5.73800905562127e-31,1.400123437340378e-32,2.660384155791857e-34,3.813559432456557e-36,3.969158864256295e-38,2.862274103628572e-40,1.3493708441122164e-42,3.864669186420931e-45,6.118900204504083e-48,4.72975584286071e-51,1.5083214426013372e-54,1.5671756204407072e-58,3.754438620970597e-63,1.2132551366169666e-68,2.154125133030714e-75,3.901499376491058e-84,1.6446388667525428e-96,9.310912871845125e-118,0.0
30,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999858,0.9999999999991659,0.9999999999744134,0.9999999995215224,0.9999999939529616,0.9999999444133718,0.999999607620516,0.9999977836220281,0.9999896558686676,0.9999590843309747,0.9998599985435187,0.9995785804300241,0.9988684053760429,0.9972574707739152,0.993940664518957,0.9876906517536554,0.976835747321549,0.9593537918107199,0.9331086481337248,0.8962127610439132,0.8474489627356906,0.7866479157525181,0.7149122007480796,0.634610236862275,0.5491236007687906,0.4623987960733736,0.37840554180009844,0.30062199213550367,0.23164991975513932,0.17301948786509477,0.1251907518894888,0.08771432738534038,0.05948768140958732,0.039038959833663685,0.024782823116493092,0.015214371145255251,0.00902971067832029,0.005179259756042275,0.0028699896241499243,0.001535819748195565,0.0007933350685894771,0.0003953818107308253,0.00019001283310984436,8.800169557967081e-05,3.925069822796833e-05,1.684716176287696e-05,6.95296203806695e-06,2.756645210908604e-06,1.048877108850206e-06,3.82581123388318e-07,1.3361478841229447e-07,4.4621603444171686e-08,1.422884770633019e-08,4.325582259491791e-09,1.2514775349158629e-09,3.43945572456816e-10,8.960943632466491e-11,2.208215592722469e-11,5.134378968348534e-12,1.1233809419234902e-12,2.3061131170659643e-13,4.427364176248737e-14,7.920957723165071e-15,1.3154594925034505e-15,2.019141805763476e-16,2.850802225554403e-17,3.682740261970884e-18,4.3272330576339153e-19,4.59426249711524e-20,4.3749366156149125e-21,3.7056043225553123e-22,2.765585247466677e-23,1.7993277852833464e-24,1.0081507454684235e-25,4.7967107708570966e-27,1.9069032156528592e-28,6.215754021007199e-30,1.6249417641647783e-31,3.3189618451076965e-33,5.133553092336472e-35,5.790215892503055e-37,4.547612521359719e-39,2.3485716720015663e-41,7.419241615942918e-44,1.3063165083363677e-46,1.1341134359603605e-49,4.1124488457007804e-53,4.935197882087068e-57,1.3938628657351033e-61,5.461396206007366e-67,1.2245670152316562e-73,2.9873606823643e-82,1.9080080862613075e-94,2.181983986205287e-115,0.0
31,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.999999999999998,0.9999999999998658,0.9999999999952499,0.999999999899137,0.9999999985704736,0.9999999854109864,0.9999998866164642,0.9999992997897357,0.9999964484857369,0.9999848125542092,0.9999440731979435,0.9998195597791111,0.9994825609007801,0.9986651471506548,0.9968703018318312,0.9932720411901,0.9866375415591038,0.9753161791005878,0.9573390853536827,0.9306511108582581,0.8934573848166654,0.8446213365886628,0.7840182580057756,0.712744026111994,0.6331079860140434,0.5483940850097997,0.46243647661353066,0.3791036941398335,0.3018039896303186,0.2331099955867905,0.17456160354807548,0.12665704439153364,0.08899929533696938,0.06053885408697966,0.03984788423484439,0.0253713196805208,0.015620454762077145,0.00929608142377544,0.00534559675389292,0.002968959004970992,0.0015919494013068767,0.0008236772884046518,0.0004110086024193976,0.0001976736345965751,9.157161244117676e-05,4.082885654124833e-05,1.7507128068156537e-05,7.212992672858222e-06,2.8526083640346024e-06,1.0817494004776726e-06,3.928765126618148e-07,1.36479998065722e-07,4.5284719716203743e-08,1.4329574929734074e-08,4.316989769914781e-09,1.235930796936584e-09,3.355812997714823e-10,8.622539456355675e-11,2.0915092522054414e-11,4.776669749879788e-12,1.0241756957265508e-12,2.0550726947081198e-13,3.8456081743990244e-14,6.685203446759142e-15,1.0750477912133055e-15,1.5916889526836733e-16,2.1584117403907502e-17,2.6651812229425014e-18,2.9772145547083025e-19,2.986874127514419e-20,2.6692055623039463e-21,2.1051136430561526e-22,1.4498416303498697e-23,8.615722493413093e-25,4.357013776320091e-26,1.8453509804897277e-27,6.425304950963573e-29,1.799579552640883e-30,3.95108766951634e-32,6.5941237043068414e-34,8.06005062993834e-36,6.894422623344631e-38,3.900445624070191e-40,1.359065916575386e-42,2.6610520668450435e-45,2.5947794940896804e-48,1.0698668899601431e-51,1.4828960748337702e-55,4.937545208765511e-60,2.3456765494212835e-65,6.64208019621434e-72,2.182482985919324e-80,2.112001572071215e-92,4.8787954521848707e-113,0.0
32,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999793,0.9999999999991567,0.9999999999796654,0.9999999996767526,0.9999999963369659,0.9999999686507842,0.9999997882963569,0.999998832812804,0.9999946025215062,0.9999786038595824,0.9999259862762795,0.999773254941071,0.9993771316143528,0.9984495594458025,0.9964711841067962,0.9925987289199244,0.9855971485117162,0.9738381001712201,0.9554036747873185,0.9283134275587552,0.8908561324010507,0.8419665664354061,0.781558160041874,0.7107185563076472,0.6317020211669595,0.5477031604683396,0.4624538972479753,0.37973081156553296,0.3028785418117398,0.234443046673039,0.17597289583836498,0.1280010351139834,0.09017830871591069,0.061503909592474384,0.04059060326434828,0.025911390298029434,0.015992687722111137,0.009539761511649493,0.005497309796043555,0.0030588486443884886,0.0016426408698293061,0.0008508751817182217,0.0004248800229643173,0.00020438858371340756,9.465001975877968e-05,4.216100027906896e-05,1.8048672638516315e-05,7.418303103720097e-06,2.9243491307235777e-06,1.1043731763693058e-06,3.9903745885537135e-07,1.377591243170325e-07,4.537092718625568e-08,1.4232005904989396e-08,4.244236734304645e-09,1.200932970680599e-09,3.2172426141502247e-10,8.140782781126042e-11,1.9406134306740522e-11,4.345767795751252e-12,9.113624407734488e-13,1.7836897423003704e-13,3.245672659818186e-14,5.468001269730506e-15,8.489400341582599e-16,1.2084086030696678e-16,1.5680100816497088e-17,1.84289298014794e-18,1.9478179016647423e-19,1.8364641840915775e-20,1.5304995903352756e-21,1.115815049470143e-22,7.032535582383934e-24,3.7799094557216635e-25,1.7055710228398799e-26,6.343485666531433e-28,1.9034116224768045e-29,4.4921466277118455e-31,8.08935125316074e-33,1.0715028796798035e-34,9.982059380451182e-37,6.18625630983276e-39,2.377499820650262e-41,5.176702326506639e-44,5.669377469183135e-47,2.6579463627233226e-50,4.255009457534618e-54,1.6702535129906426e-58,9.620764692537597e-64,3.440325960464822e-70,1.522597181347462e-78,2.2324223787757985e-90,1.0416913081952205e-110,0.0
33,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.999999999999997,0.9999999999998568,0.9999999999960767,0.999999999930042,0.9999999991196123,0.9999999917017501,0.9999999387107955,0.9999996326293537,0.9999981625096143,0.999992157019706,0.999970903775632,0.9999047440413358,0.9997212707565519,0.9992631163984544,0.9982235339668049,0.9960633506339056,0.9919251438517417,0.9845743012008136,0.9724054358699054,0.9535490883155179,0.9260936106540785,0.8884032580389483,0.8394759885137999,0.7792577612422589,0.7088268035206247,0.630386005418456,0.5470481332383288,0.4624520293406552,0.38029072829909627,0.30385108302242947,0.23565480167781994,0.1772583643338292,0.1292264128768272,0.0912536009928551,0.06238380441057884,0.04126714363694244,0.026402510590975314,0.01633031397658868,0.009759983857025402,0.0056337424897079415,0.00313915751147208,0.0016875444794054934,0.000874702771651967,0.0004368599184561863,0.00021008093753144407,9.719641198221682e-05,4.322713208160575e-05,1.8462592355449448e-05,7.564970673565116e-06,2.9703368784341335e-06,1.116213440547183e-06,4.0090418329659116e-07,1.3741668125363533e-07,4.487841941340187e-08,1.3940004432985863e-08,4.110281172078395e-09,1.1479954699258168e-09,3.030108446282845e-10,7.539075191827686e-11,1.763213619585008e-11,3.8644167662599656e-12,7.910178519340899e-13,1.5065808204928186e-13,2.6589676580580878e-14,4.3287885801983884e-15,6.467726928322681e-16,8.81897089673444e-17,1.0905017819512992e-17,1.2142442742219683e-18,1.2078132705286779e-19,1.0636505323525403e-20,8.208496897475751e-22,5.48686322997071e-23,3.13442911902788e-24,1.5067398572677707e-25,5.985952276404323e-27,1.9242400032010818e-28,4.88146471213905e-30,9.484702143938241e-32,1.3614353701170485e-33,1.3812919893937548e-35,9.377345604871065e-38,3.974973734644632e-40,9.624595800320814e-43,1.1838472503942749e-45,6.310796044923108e-49,1.1668313210569084e-52,5.399678162052553e-57,3.7710460022506374e-62,1.7029527198096084e-68,1.015134500138385e-76,2.2550695188482255e-88,2.125514439077743e-108,0.0
34,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999767,0.9999999999992752,0.9999999999855008,0.9999999997973421,0.9999999978959269,0.9999999830011864,0.999999889205251,0.9999994004985583,0.9999972442002567,0.9999890331277803,0.9999616220380787,0.9998803445140027,0.9996639128383638,0.9991414625792515,0.9979890114206358,0.9956499111622762,0.9912553427083935,0.9835732593261144,0.971021473465868,0.9517763657546938,0.9239895462122509,0.8860933624661415,0.8371417116282125,0.7771082071645131,0.707060754368737,0.6291543034642605,0.5464265989002488,0.46243171350852913,0.3807868291964772,0.3047264378010737,0.2367503758109286,0.17842250553472247,0.1303365289110023,0.09222723589048668,0.06317946102827182,0.04187758782791936,0.026844257604026034,0.01663269096604157,0.009956086079726789,0.005754324495119738,0.0032094497177325657,0.0017263567992999197,0.0008949651957434262,0.000446832105616194,0.00021468622471124097,9.917751348486654e-05,4.4011338207595714e-05,1.874189249406909e-05,7.650213756874793e-06,2.9896026841046587e-06,1.1169978101835414e-06,3.9843308428688616e-07,1.354656122838564e-07,4.38243201075787e-08,1.3464331039420846e-08,3.920404667957658e-09,1.0793455963532833e-09,2.802756340176387e-10,6.845594334570907e-11,1.567926602393283e-11,3.3564850273198118e-12,6.691067217555771e-13,1.2370796796086356e-13,2.1117469648669863e-14,3.3117886173092112e-15,4.745126865989286e-16,6.173082659052194e-17,7.24106660643239e-18,7.598815244784307e-19,7.071052524363775e-20,5.7762447883675334e-21,4.094855229506755e-22,2.486164766273763e-23,1.2731916035746079e-24,5.402796335707909e-26,1.8606266741162767e-27,5.073569867876101e-29,1.0636410051855243e-30,1.6544608990585384e-32,1.828105842579578e-34,1.3594943620791617e-36,6.356070966146867e-39,1.7113859925047073e-41,2.364219607836093e-44,1.4330119561449435e-47,3.060126964965613e-51,1.669450085646284e-55,1.4136131736487014e-60,8.061552719067938e-67,6.472499259409511e-75,2.178463284507161e-86,4.1475615826055037e-106,0.0
